A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,LABEL
48575850,9169001,10719237,19888238,28687612,12730533,15812402,373913,0,3076500,-1605759,1470741,0
52419420,10030799,11400316,21431115,30988305,12742017,17824120,344303,0,3019767,-1720064,1299703,0
53199216,10782800,11310757,22093557,31105659,12742017,17860002,331487,0,3202407,-1756315,1446092,0
4652777,76078,1221904,1297982,3354795,2025342,1159946,111789,0,36931,-13372,23559,0
4768598,73077,1281648,1354725,3413873,2025342,1059171,168068,0,36358,-16858,19500,0
4388015,579903,832336,1412239,2975776,2025342,657349,220842,0,39268,-14464,24804,0
3771574,102898,401051,503949,3267625,2025342,1245311,268359,0,39885,-15200,24685,0
4119572,118625,447456,566081,3553491,2025342,1245311,310801,0,33499,-13746,19753,0
4660024,504942,481618,986560,3673464,2025342,1144536,348833,0,33451,-12613,20838,0
4987132,1471399,480101,1951500,3035632,2025342,691119,405352,0,34559,-13620,20939,0
3973345,535976,77644,613620,3359725,2025342,1334059,1858,0,35361,-14006,21355,0
4321687,554133,78012,632145,3689542,2025342,1334059,836,0,28369,-10683,17686,0
4666073,125081,607399,732480,3933593,2025342,1233284,9492,0,29387,-12452,16935,0
5045764,1335678,571865,1907543,3138221,2025342,667685,36301,0,28692,-12183,16509,0
4418256,126989,815820,942809,3475447,2025342,1372256,73501,0,29992,-13010,16982,0
4784101,155530,853862,1009392,3774709,2025342,1372256,111350,0,28055,-9727,18328,0
4807900,114886,785771,900657,3907243,2025342,1269895,42948,0,28942,-9792,19150,0
5240628,1373436,826972,2200408,3040220,2025342,530599,84183,0,28560,-9807,18753,0
4404239,165217,742892,908109,3496130,2025342,1306803,94083,0,25822,-10683,15139,0
5083196,190626,973186,1163812,3919384,2025342,1306803,134586,0,30268,-10833,19435,0
5508446,748556,814280,1562836,3945610,2025342,1205515,143381,0,32671,-11195,21476,0
6332618,793126,980496,1773622,4558996,2025342,1205515,190888,0,40173,-11123,29050,0
5845251,771560,1273408,2044968,3800283,2025342,1120826,192342,0,21310,-8636,12674,0
6091834,1514144,1173177,2687321,3404513,2025342,670646,237760,0,20809,-6439,14370,0
4959827,1073453,514080,1587533,3372294,2025342,661013,103,0,19944,-6155,13789,0
7463970,1584536,1364800,2949336,4514634,2025342,661013,106,0,20926,-6252,14674,0
6799093,1523457,1359139,2882596,3916497,2025342,1618485,108,0,21074,-6522,14552,0
10405389,1267018,920728,2187746,8217643,6025868,1618485,161,0,21327,-6415,14912,0
10599715,557852,1489692,2047544,8552171,6023343,1218485,173,0,21162,-7024,14138,0
11292006,557825,1762965,2320790,8971216,6023198,1218485,119,0,22845,-7049,15796,0
11660096,823549,2670716,3494265,8165831,6023198,1823973,131,0,21614,-7181,14433,0
11186821,407754,2165224,2572978,8613843,6022942,1823973,137,0,22143,-7213,14930,0
11217531,69427,2163475,2232902,8984629,6022942,1723796,142,0,23057,-8630,14427,0
11669506,119487,2154948,2274435,9395071,6022942,1723796,148,0,23127,-7827,15300,0
11057208,150314,2675400,2825714,8231494,6022942,1700388,436520,0,22865,-8054,14811,0
11514032,294786,2628415,2923201,8590831,6022942,1700388,434699,0,23398,-7323,16075,0
10971007,510605,2149898,2660503,8310504,6022942,1100388,273106,0,23876,-6084,17792,0
11343210,496318,2104014,2600332,8742878,6022942,1100388,249536,0,24082,-8399,15683,0
11523435,900980,2483667,3384647,8138788,6022942,1591639,276861,0,23945,-6587,17358,0
12457893,1113610,2473765,3587375,8870518,6022942,1614877,260319,0,25495,-7514,17981,0
13332007,1464670,3633968,5098638,8233369,6022942,1018624,264480,0,24125,-5868,18257,0
13567395,1910292,3657403,5567695,7999700,6022942,613268,296170,0,24152,-7291,16861,0
13277776,1413082,4123531,5536613,7741163,6022942,757764,136705,0,25301,-9382,15919,0
445122,203652,138874,342526,102596,49537,51262,30812,0,33031,-19025,14006,0
567199,140106,134869,274975,292224,227619,64059,26502,0,126398,-85185,41213,0
629753,201590,114225,315815,313938,228620,81906,26212,0,68077,-35817,32260,0
629871,179588,115106,294694,335177,228459,101320,23304,0,149106,-103046,46060,0
608059,174309,97161,271470,336589,238124,92795,23154,0,83319,-60561,22758,0
645123,191059,98506,289565,355558,238124,106375,24899,0,128670,-101352,27318,0
641044,184398,79554,263952,377092,243022,91924,24224,0,69203,-48054,21149,0
543829,123256,76973,200229,343600,243022,86374,21177,0,115875,-133036,-17161,0
526904,141533,58314,199847,327057,243022,86563,21357,0,38085,-25048,13037,0
585452,187665,59913,247578,337874,243022,85002,23046,0,107569,-74508,33061,0
575160,199585,40259,239844,335316,243022,85190,22232,0,75662,-62095,13567,0
545361,181119,39131,220250,325111,243022,64244,21260,0,142124,-135747,6377,0
513473,196166,20292,216458,297015,243022,40328,21169,0,68328,-84994,-16666,0
423596,107827,20740,128567,295029,243022,40122,21617,0,113371,-103649,9722,0
412722,98721,23396,122117,290605,243022,34664,23330,0,45446,-33972,11474,0
423391,132196,42237,174433,248958,243022,-8439,37446,0,47219,-30052,17167,0
455746,108134,99421,207555,248191,243022,-10361,44588,0,98418,-82627,15791,0
471895,122300,99836,222136,249759,243022,-8640,44974,0,65839,-45356,20483,0
565592,207360,100473,307833,257759,243022,-214,52529,0,47017,-32106,14911,0
669967,308577,92022,400599,269368,243022,11245,44159,0,125571,-121047,4524,0
547404,176732,91670,268402,279002,243022,22029,42932,0,214367,-190142,24225,0
493707,130636,83817,214453,279254,243022,25729,43525,0,70873,-57678,13195,0
493331,130149,78502,208651,284680,243022,30465,46632,0,54139,-40640,13499,0
504860,165507,53880,219387,285473,243022,32153,22134,0,88867,-68747,20120,0
527232,190197,46131,236328,290904,243022,38283,22978,0,97639,-75677,21962,0
582532,235657,46096,281753,300779,243022,46349,23109,0,125145,-99063,26082,0
591566,239447,39318,278765,312801,243022,58945,24759,0,54147,-34494,19653,0
612258,249228,39507,288735,323523,243022,66370,24538,0,129687,-107142,22545,0
600934,249573,34876,284449,316485,243022,59557,28441,0,140356,-114684,25672,0
526277,168733,35756,204489,321788,243022,62299,29461,0,39605,-32636,6969,0
548874,191840,22394,214234,334640,243022,75583,15535,0,59846,-31868,27978,0
625617,150892,145556,296448,329169,243022,73496,19514,0,146066,-132022,14044,0
653423,176631,165620,342251,311172,243022,39352,27130,0,86615,-68101,18514,0
562592,109658,162681,272339,290253,243022,15960,48307,0,113602,-119529,-5927,0
600856,145374,176134,321508,279348,243022,3197,56217,0,41612,-28228,13384,0
614258,209961,126830,336791,277467,243022,-1002,33426,0,62094,-36848,25246,0
661767,252626,134000,386626,275141,243022,-14799,38186,0,23668,-19373,4295,0
640372,252813,129882,382695,257677,243022,-40275,44720,0,673,-5060,-4387,0
643349,256938,132200,389138,254211,243022,-49172,49975,0,2,-6096,-6094,0
566032,197000,176623,373623,192409,243022,-105889,48765,0,210,-7859,-7649,0
4431935,337900,57653,395553,4036382,1181499,2583642,29295,0,0,0,0,0
3602921,15073,59336,74409,3528512,1181499,2094462,30011,0,0,0,0,0
4098168,15412,59358,74770,4023398,1181499,2094462,30772,0,0,0,0,0
4384893,423833,60078,483911,3900982,1181499,3373561,31451,0,0,0,0,0
4548265,423883,60694,484577,4063688,1181499,3373561,32081,0,0,0,0,0
3792804,15561,61124,76685,3716119,2190036,2190698,32615,0,0,0,0,0
4122489,15601,61429,77030,4045459,2190036,2190698,33104,0,0,0,0,0
4378572,15695,61594,77289,4301283,2190036,1926364,33541,0,0,0,0,0
34549152,5202252,11829692,17031944,17517208,18046067,1878356,138110,0,3172007,-2493902,678105,0
33052935,5361684,7203080,12564764,20488171,18046067,5293184,139345,0,3257335,-2464197,793138,0
34909289,6099954,7883673,13983627,20925662,21506247,1994395,139881,0,3327232,-2536025,791207,0
34286604,6065931,7556851,13622782,20663822,21506247,1907537,140975,0,3304279,-2529744,774535,0
33545855,6074515,6842432,12916947,20628908,21506247,1904138,142325,0,3350379,-2451641,898738,0
34948522,6188043,8500160,14688203,20260319,21506247,1054421,144994,0,3961554,-2897927,1063627,0
35534913,6684876,8156232,14841108,20693805,21506247,1053471,147894,0,4274902,-3135692,1139210,0
35926521,7281898,8034076,15315974,20610547,21506247,1603271,155156,0,4818987,-3608618,1210369,0
36585480,6913762,8771737,15685499,20899981,21506247,1784554,157164,0,4513957,-3386284,1127673,0
41288273,8002678,11710859,19713537,21574736,21506247,1779947,159328,0,4790562,-3602992,1187570,0
43903629,10033913,11955727,21989640,21913989,21506247,1780158,161585,0,5413179,-4061055,1352124,0
46616471,9444767,15219916,24664683,21951788,21506247,2499785,164051,0,6258257,-4758288,1499969,0
46639785,10002617,14879913,24882530,21757255,21506247,2501032,167134,0,5750712,-4407031,1343681,0
48089999,10660320,15382714,26043034,22046965,21506247,2711338,170601,0,6428867,-5007798,1421069,0
48977151,10742504,14658926,25401430,23575721,21506247,2713009,174515,0,6457751,-5034529,1423222,0
52147371,12777175,15265868,28043043,24104328,21506247,4201123,178426,0,7473568,-5951935,1521633,0
54448572,10893305,17119161,28012466,26436106,21506247,4196418,182391,0,6672479,-5400813,1271666,0
54025267,13366294,14380449,27746743,26278524,23576206,2141715,187143,0,7112741,-5786132,1326609,0
65625174,16252040,17932521,34184561,31440613,23576206,1663167,191802,0,7348496,-5744150,1604346,0
65563143,20305624,17228276,37533900,28029243,23576206,4046773,197100,0,7756640,-5972834,1783806,0
60475201,21176644,15918446,37095090,23380111,23576206,3265270,202789,0,6839758,-5098763,1740995,0
55426718,16163712,16201357,32365069,23061649,23576206,3272829,208975,0,7022875,-5587563,1435312,0
54726928,14893448,15762791,30656239,24070689,23576206,3263480,215661,0,6803993,-5568958,1235035,0
55800213,15691679,16337209,32028888,23771325,23576206,3375560,222407,0,7059155,-5816959,1242196,0
53912321,13571463,17522796,31094259,22818062,23576206,1997713,1733681,0,6030384,-5175930,854454,0
53833620,13345614,16841807,30187421,23646199,23576206,1749421,1768798,0,5758184,-4724697,1033487,0
55032515,13848476,17058929,30907405,24125110,23576206,1587200,1854037,0,5406529,-4474343,932186,0
54006776,11918513,17800651,29719164,24287612,23576206,2055816,1820007,0,6178211,-5241039,937172,0
54041087,11597213,17433579,29030792,25010295,23576206,2061784,1815055,0,6261961,-5509685,752276,0
55830588,6339692,23330646,29670338,26160250,23576206,2082169,1847535,0,6192992,-4921614,1271378,0
58500848,6262990,25668694,31931684,26569164,23576206,2094894,1882895,0,7531483,-5897560,1633923,0
61283425,6224336,29412093,35636429,25646996,23576206,1676087,1946122,0,7388490,-6095166,1293324,0
61135168,6092365,28025551,34117916,27017252,23576206,1680790,1439354,0,6714724,-5648679,1066045,0
62364575,6118825,27616971,33735796,28628779,23576206,1689489,1504034,0,7116943,-5801991,1314952,0
65352160,5587516,29060949,34648465,30703695,23576206,1698301,1510158,0,8403082,-6637942,1765140,0
64089564,7378236,27074362,34452598,29636966,23576206,4435443,489143,0,9486981,-7752677,1734304,0
69280473,8755458,30435676,39191134,30089339,23576206,4381823,512219,0,8014821,-6736985,1277836,0
76186035,7223772,32950506,40174278,36011757,23576206,4297797,517371,0,8372837,-6333509,2039328,0
79833121,7684905,32702237,40387142,39445979,23576206,3998757,538926,0,11025285,-9250057,1775228,0
77172172,9117950,27934900,37052850,40119322,23576206,6477248,522480,0,12871530,-10984211,1887319,0
1796687,169730,356000,525730,1270957,549083,744145,0,0,0,0,0,0
1825642,111920,356000,467920,1357722,592124,787869,0,0,0,0,0,0
1974815,126362,356000,482362,1492453,592124,922600,0,0,0,0,0,0
2014998,158231,356000,514231,1500767,592124,930914,0,0,0,0,0,0
2127215,169107,356000,525107,1602108,592124,1032255,0,0,0,0,0,0
2098810,157842,356091,513933,1584877,679970,927178,0,0,0,0,0,0
2208896,168433,356091,524524,1684372,679970,740582,0,0,0,0,0,0
2263785,197612,371089,568701,1695084,679970,1037385,0,0,0,0,0,0
2472941,210713,478000,688713,1784228,679970,1126529,0,0,0,0,0,0
2657098,200966,661000,861966,1795132,772417,1044986,0,0,0,0,0,0
3008117,426425,661069,1087494,1920623,772417,1170477,0,0,0,0,0,0
3064518,102648,1033667,1136315,1928203,772417,1178057,0,0,0,0,0,0
3221187,124546,1069943,1194489,2026698,772417,1276552,0,0,0,0,0,0
3391268,102621,1273768,1376389,2014879,873822,1163328,0,0,0,0,0,0
3600531,336837,1104721,1441558,2158973,873822,1307422,0,0,0,0,0,0
3987530,386209,1433405,1819614,2167916,873822,1316365,0,0,0,0,0,0
4076943,392982,1461747,1854729,2222214,873822,1370663,0,0,0,0,0,0
4381760,386246,1715117,2101363,2280397,1033198,1269470,0,0,0,0,0,0
4950803,193040,2435827,2628867,2321936,1033198,1311009,0,0,0,0,0,0
4923235,1056079,1592425,2648504,2274731,1033198,1263804,222,0,0,0,0,0
5403169,1494153,1621977,3116130,2287039,1033198,1276112,4403,0,0,0,0,0
5980023,1820957,1261242,3082199,2897824,1083103,1836992,0,0,0,0,0,0
6311568,1595225,939097,2534322,3777246,2385816,1413701,406,0,0,0,0,0
6392392,985217,858231,1843448,4548944,3175816,1395399,408,0,0,0,0,0
6743397,1207681,677870,1885551,4857846,3410816,1395399,410,0,0,0,0,0
7132561,740825,998294,1739119,5393442,3880469,1395399,180,0,0,0,0,0
7591549,1366816,775974,2142790,5448759,3880469,1395399,179,0,0,0,0,0
9461063,667956,2191504,2859460,6601603,5047469,1576405,182,0,0,0,0,0
9408577,610289,2204084,2814373,6594204,5047469,1576405,181,0,0,0,0,0
9138770,664992,1892827,2557819,6580951,5103848,1576405,183,0,0,0,0,0
9199054,507510,2162919,2670429,6528625,5103848,1576405,186,0,0,0,0,0
9259959,745715,2054733,2800448,6459511,5103848,1377934,222,0,0,0,0,0
9292734,789625,2084844,2874469,6418265,5103848,1377934,25,0,0,0,0,0
9242466,385902,2482489,2868391,6374075,5103848,1377934,25,0,-6,0,-6,0
9345124,298741,2652938,2951679,6393445,5103848,1377934,0,0,6,0,6,0
9482806,269300,2792364,3061664,6421142,5103848,1339565,0,0,0,0,0,0
9847099,600376,2802647,3403023,6444076,5103848,1339565,0,0,0,0,0,0
9876941,602090,2847075,3449165,6427776,5103848,1339565,0,0,0,0,0,0
9880342,637602,2852905,3490507,6389835,5103848,1308258,0,0,0,0,0,0
9810880,1271425,2166502,3437927,6372953,5103848,1291376,0,0,0,0,0,0
12370950,1830870,3802642,5633512,6737438,5221195,1687715,248911,0,728686,-311603,417083,0
13134098,1758905,4591185,6350090,6784008,5227017,1675205,262817,0,878709,-392737,485972,0
12942333,1466510,4879148,6345658,6596675,5227017,1678334,264836,0,863496,-398366,465130,0
12963424,1383919,4933571,6317490,6645934,5227017,1623360,496776,0,584450,-210653,373797,0
12672768,1318673,4662534,5981207,6691561,5228646,1626551,519488,0,907071,-369677,537394,0
12800618,1395466,4736866,6132332,6668286,5231066,1630796,523972,0,969079,-397267,571812,0
12348798,1139233,4469528,5608761,6740037,5231066,1634164,259930,0,1002411,-424978,577433,0
12135817,1287113,3980338,5267451,6868366,5231066,1841743,211952,0,1039840,-461447,578393,0
12035687,1442779,3616825,5059604,6976083,5231066,1847150,217632,0,972778,-404581,568197,0
12106053,1723525,3448248,5171773,6934280,5269124,1747978,166318,0,1084112,-437658,646454,0
12624737,1706198,3901357,5607555,7017182,5269124,1750697,170950,0,1130643,-460153,670490,0
12059427,1670812,3310038,4980850,7078577,5269124,2013896,146205,0,1139734,-468664,671070,0
12276950,1501509,3621081,5122590,7154360,5269124,1999442,143367,0,1080040,-428773,651267,0
12462910,1267877,3908956,5176833,7286077,5269124,2008970,148711,0,1152174,-471006,681168,0
12833024,1714007,3713125,5427132,7405892,5269124,2010011,149226,0,1207304,-517351,689953,0
12958395,2410918,3071514,5482432,7475963,5269124,2411282,145434,0,1330550,-617203,713347,0
13294461,2373828,3352767,5726595,7567866,5269124,2412516,130959,0,1214759,-541074,673685,0
13211017,2303803,3227180,5530983,7680034,5269272,2413680,128770,0,1275510,-577509,698001,0
13722748,2100284,3872313,5972597,7750151,5270726,2413952,134797,0,1366249,-646895,719354,0
14868020,3004265,3833300,6837565,8030455,5270726,3016291,143250,0,-847730,754283,-93447,0
12259945,1645905,1573241,3219146,9040799,5270726,3016664,143906,0,851836,-260741,591095,0
12085680,1572426,1445527,3017953,9067727,5270726,2998323,145666,0,831614,-286063,545551,0
11625683,1374236,1218172,2592408,9033275,5270726,2921548,155907,0,837400,-308183,529217,0
10913402,1376340,726460,2102800,8810602,5270726,3794776,166938,0,870716,-327358,543358,0
10334953,1252781,560489,1813270,8521683,5270726,3322446,168107,0,958426,-322562,635864,0
10210088,1814981,545708,2360689,7849399,4448817,3277224,139001,0,878254,-311125,567129,0
9679331,1058575,585287,1643862,8035469,4448817,3285943,142349,0,988706,-371183,617523,0
9857204,1643856,475589,2119445,7737759,4448817,3543917,143747,0,935556,-347879,587677,0
9375191,959587,504617,1464204,7910987,4448817,3554156,150822,0,959172,-339847,619325,0
9529440,962927,504017,1466944,8062496,4448817,3557565,152398,0,944340,-353365,590975,0
9815722,1043917,599341,1643258,8172464,4448817,3551698,152155,0,980456,-376701,603755,0
10249010,1309673,671664,1981337,8267673,4448817,4073536,155372,0,960495,-398544,561951,0
9972066,816643,729664,1546307,8425759,4448817,4073816,156992,0,398159,-232087,166072,0
10210605,1020543,632445,1652988,8557617,4448817,4030754,165186,0,999419,-398079,601340,0
10514259,1284675,587969,1872644,8641615,4448817,4008003,164218,0,1037590,-442812,594778,0
11433272,1289098,1434074,2723172,8710100,4448817,4516277,168101,0,958997,-453791,505206,0
11744686,1426713,1529239,2955952,8788734,4448817,4531302,168292,0,838857,-338415,500442,0
15179055,1808838,4315013,6123851,9055204,4448817,4537026,173527,0,1077987,-482209,595778,0
16487755,1877258,5314939,7192197,9295558,4476060,4541399,177997,0,1118181,-508318,609863,0
16670841,2188995,5241131,7430126,9240715,4478126,5099313,183516,0,1165547,-518748,646799,0
8737622,409978,2188429,2598407,6139215,4770323,1404357,0,0,32304,-30132,2172,0
9263372,371213,2501727,2872940,6390432,4821258,1577265,0,0,38603,-39738,-1135,0
9463329,284907,2517960,2802867,6660462,4822038,1846515,0,0,18887,-26343,-7456,0
9895354,550894,2924638,3475532,6419822,4822038,1605875,0,0,14548,-17231,-2683,0
10344326,418702,3405819,3824521,6519805,4885723,1634082,0,0,25707,-24528,1179,0
10929416,433553,4430139,4863692,6065724,4905853,1217978,107,0,18286,-21859,-3573,0
11600910,315789,4395343,4711132,6889778,4907843,2040042,170,0,15762,-15532,230,0
8400523,482759,2900464,3383223,5017300,4907843,792301,36,0,3932,-13267,-9335,0
8264370,850792,2470090,3320882,4943488,4907843,792301,0,0,3592,-42982,-39390,0
9442566,1433604,3194094,4627698,4814868,4907843,768596,20346,0,24655,-9632,15023,0
9114805,1795667,2633784,4429451,4685354,4907843,750384,21745,0,19170,-29673,-10503,0
8979262,1390978,2884655,4275633,4703629,4907843,732556,24798,0,8614,-4971,3643,0
8871470,1298649,2869249,4167898,4703572,4907843,735350,0,0,10916,-9370,1546,0
9020526,1402843,3047788,4450631,4569895,4907843,738142,0,0,8956,-4731,4225,0
8873588,1727862,2746400,4474262,4399326,4907843,741227,422,0,17738,-10402,7336,0
8755095,1880115,2692758,4572873,4182222,4907843,744162,285,0,24677,-21199,3478,0
8269226,1996848,2247376,4244224,4025002,4907843,747249,3886,0,9086,-3110,5976,0
8776046,2420019,2063995,4484014,4292032,4917843,1236690,3496,0,5581,-4606,975,0
8354214,3166602,1300119,4466721,3887493,4917843,1234877,10564,0,10845,-4705,6140,0
6506274,3775309,796710,4572019,1934255,4917843,1235345,9714,0,-4336,-10734,-15070,0
6310270,4059716,726401,4786117,1524153,4917843,1235720,7902,0,494,-874,-380,0
5040463,3899109,356832,4255941,784522,4917843,1236092,9867,0,7960,-6440,1520,0
4148651,2276188,2805144,5081332,-932681,4917843,1236435,79377,0,4621,-2840,1781,0
2278195,3207235,2443161,5650396,-3372201,4917843,1236706,75768,0,-3266,-10850,-14116,0
2215280,4253836,1609353,5863189,-3647909,4917843,1236718,49928,0,209,-4040,-3831,0
2195902,4559832,1816378,6376210,-4180308,4917843,1236731,49330,0,631,-947,-316,0
2133845,4720345,1892956,6613301,-4479456,4917843,1236743,54163,0,257,-4660,-4403,0
3162765,2056546,4305161,6361707,-3198942,4917843,1236743,36457,0,2045,1763,3808,0
3069505,2099457,4429302,6528759,-3459254,4917843,1236743,36472,0,2902,-4038,-1136,0
2939281,2031590,4632559,6664149,-3724868,4992033,1236743,34197,0,6099,-12767,-6668,0
2976708,2002406,4808038,6810444,-3833736,4992033,1236743,31537,0,7174,-4811,2363,0
3107875,1995822,5075715,7071537,-3963662,4992033,1236743,2338346,0,2953,-7719,-4766,0
3058118,2037486,5224549,7262035,-4203917,4992033,1236743,2416454,0,180,-565,-385,0
3032547,2080608,5404833,7485441,-4452894,4992033,1236743,2506810,0,376,630,1006,0
2804223,2133978,5246516,7380494,-4576271,4992033,1236743,2497475,0,-101,-80,-181,0
2771518,2203789,5431437,7635226,-4863708,4992033,1236743,2697047,0,-265,-63,-328,0
2738900,2275521,5502103,7777624,-5038724,4992033,1236743,2739801,0,96,-7,89,0
2688295,2342410,5571387,7913797,-5225502,4992033,1236743,2797971,0,267,-237,30,0
2680647,2469410,5599854,8069264,-5388617,4992033,1236743,2854222,0,560,650,1210,0
2667292,2127089,5858526,7985615,-5318323,4992033,1236743,2766218,0,2189,659,2848,0
362782,22537,48459,70996,291786,225081,61757,2061,0,28397,-15917,12480,0
362414,30913,46721,77634,284780,225081,61757,2328,0,28442,-15953,12489,0
363080,26948,50550,77498,285582,225081,61757,8152,0,29395,-15899,13496,0
363010,35066,44846,79912,283098,225081,58017,4771,0,29211,-15011,14200,0
371227,37530,47909,85439,285788,225081,58017,9807,0,29393,-15635,13758,0
363016,24677,50905,75582,287434,225081,58017,14766,0,28522,-15465,13057,0
378126,35436,55637,91073,287053,225081,58017,19711,0,27920,-15850,12070,0
320197,27512,45037,72549,247648,225081,22567,10252,0,26998,-15683,11315,0
328114,32292,47576,79868,248246,225081,22567,14835,0,27578,-15569,12009,0
329602,30762,50040,80802,248800,225081,22567,19322,0,28085,-15763,12322,0
337278,35084,54046,89130,248148,225081,22567,25371,0,28569,-16041,12528,0
327083,39231,50067,89298,237785,225081,12546,20115,0,29179,-17009,12170,0
326661,37416,54470,91886,234775,225081,12546,26556,0,28233,-18382,9851,0
328390,38849,58894,97743,230647,225081,12546,32806,0,28771,-16572,12199,0
330188,38061,63855,101916,228272,225081,12546,39853,0,29396,-17139,12257,0
327700,52731,51905,104636,223064,225081,0,29990,0,31368,-18494,12874,0
328576,52899,56813,109712,218864,225081,0,36984,0,30011,-18347,11664,0
332044,54534,62697,117231,214813,225081,0,44869,0,31244,-18435,12809,0
334250,54131,67462,121593,212657,225081,0,51719,0,31427,-17083,14344,0
317775,57626,90127,147753,170022,225081,0,76470,0,27932,-29502,-1570,0
313756,54756,78617,133373,180383,241741,0,67045,0,23863,-15335,8528,0
319447,62424,85886,148310,171137,241741,0,76309,0,24826,-15091,9735,0
329910,58354,95438,153792,176118,241741,0,87996,0,25952,-15922,10030,0
346392,101370,51043,152413,193979,241741,0,2883,0,27805,-21520,6285,0
